Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extra	log_speciation[1]	log_speciation[2]	log_speciation[3]	q_12	q_13	q_21	q_23	q_31	q_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	speciation[1]	speciation[2]	speciation[3]
1426	-11111.29	-11118.68	7.386394	0.411323	0.04074	0.169571	8.791044e-05	-0.665447	-2.97956	-1.55186	0.1740763	0.003236847	0.06718821	0.0001407079	0.01290897	0.004362271	0.228334	0.027035	0.744631	0.514044	0.0508151	0.211854
1427	-11112.66	-11120.1	7.444794	0.414558	0.041193	0.164429	8.791044e-05	-0.65761	-2.96848	-1.58267	0.1740763	0.002917611	0.06718821	0.0001407079	0.01287457	0.004419089	0.228334	0.027035	0.744631	0.518088	0.0513814	0.205426
1428	-11112.41	-11119.82	7.411616	0.414558	0.0411089	0.193418	8.791044e-05	-0.65761	-2.97053	-1.42021	0.1740763	0.002706709	0.06718821	0.0002214537	0.01290327	0.002761966	0.228334	0.027035	0.744631	0.518088	0.0512762	0.241662
1429	-11114.59	-11121.71	7.124306	0.413447	0.0397071	0.190102	0.0006161044	-0.661573	-3.01872	-1.4403	0.1740763	0.002706709	0.06718821	0.0002602909	0.01290327	0.004043403	0.0767513	0.672952	0.250297	0.516039	0.0488637	0.236857
1430	-11115.4	-11122.33	6.935339	0.413447	0.0397071	0.175377	0.0006161044	-0.661573	-3.01872	-1.52119	0.1740763	0.004089709	0.06718821	0.0003089779	0.01157686	0.003973701	0.0840693	0.641769	0.274162	0.516039	0.0488637	0.218451
1431	-11117.71	-11124.37	6.658621	0.404744	0.0397966	0.159506	0.0006161044	-0.682881	-3.01643	-1.6164	0.1735463	0.00374844	0.06718821	0.0004672753	0.01157686	0.005692888	0.0435297	0.332297	0.624173	0.505159	0.0489756	0.198612
1432	-11116.79	-11123.55	6.756676	0.387132	0.0408736	0.159451	0.0005616382	-0.727298	-2.98796	-1.6164	0.1689724	0.002974625	0.06048243	0.0006356123	0.01236143	0.005389591	0.07368	0.562459	0.363861	0.483213	0.05039	0.198612
1433	-11116.23	-11123.27	7.038283	0.387132	0.0364616	0.160287	0.0005616382	-0.727298	-3.10388	-1.61115	0.1689724	0.002962157	0.06048243	0.0004249711	0.01236143	0.003972994	0.07368	0.562459	0.363861	0.483213	0.0448749	0.199657
1434	-11115.14	-11122.14	6.997872	0.379269	0.0365287	0.182374	0.0006287807	-0.748026	-3.10388	-1.48201	0.1689724	0.003105823	0.05988016	0.0004128166	0.01236143	0.003972994	0.07368	0.562459	0.363861	0.4733	0.0448749	0.227181
1435	-11116.41	-11123.48	7.075326	0.415713	0.0379116	0.162779	0.0006287807	-0.656131	-3.06608	-1.59609	0.1689724	0.002180131	0.05988016	0.0005123067	0.01236143	0.003757192	0.0364517	0.607987	0.355562	0.518855	0.0466035	0.202688
1436	-11114.52	-11121.53	7.00677	0.384136	0.035625	0.171016	0.0003660759	-0.734569	-3.12189	-1.545	0.1689724	0.002082442	0.05988016	0.0007407043	0.01236143	0.003279249	0.0364517	0.607987	0.355562	0.479712	0.0440737	0.213313
1437	-11114.27	-11121.04	6.776017	0.39407	0.0384786	0.163185	0.0004400793	-0.709201	-3.04601	-1.59243	0.1651082	0.00232934	0.05988016	0.0006480074	0.01418414	0.005180556	0.0658954	0.291339	0.642766	0.492037	0.0475481	0.203431
1438	-11113.69	-11120.08	6.389488	0.393825	0.041108	0.171918	0.0001955413	-0.709201	-2.97318	-1.53873	0.1651082	0.002613826	0.05988016	0.001457201	0.01271941	0.005180556	0.151475	0.669704	0.178821	0.492037	0.0511406	0.214653
1439	-11111.7	-11118.25	6.546095	0.384642	0.0409585	0.180143	7.324842e-05	-0.732489	-2.97384	-1.49127	0.1651082	0.002613826	0.05988016	0.001208469	0.01271941	0.004590889	0.151475	0.669704	0.178821	0.480711	0.0511066	0.225088
1440	-11116.66	-11122.97	6.31064	0.403897	0.0451533	0.190405	7.324842e-05	-0.683634	-2.87617	-1.43585	0.1651082	0.003555256	0.05541578	0.001195656	0.01372687	0.005209631	0.151475	0.669704	0.178821	0.50478	0.05635	0.237914
1441	-11115.66	-11121.98	6.326395	0.403897	0.0419203	0.182875	7.324842e-05	-0.683634	-2.95059	-1.47621	0.1651082	0.00387052	0.05541578	0.001195656	0.01372687	0.004464029	0.151475	0.669704	0.178821	0.50478	0.0523088	0.228502
1442	-11113.54	-11120.49	6.948392	0.403897	0.0381327	0.182875	7.324842e-05	-0.683634	-3.04546	-1.47621	0.1651082	0.003881992	0.05541578	0.0006476798	0.01731975	0.001673516	0.151475	0.669704	0.178821	0.50478	0.0475743	0.228502
1443	-11112.61	-11119.74	7.123225	0.374132	0.0388678	0.184919	7.324842e-05	-0.760198	-3.02633	-1.46509	0.153692	0.003881992	0.05541578	0.0006476798	0.01731975	0.001542222	0.0797736	0.352697	0.567529	0.467574	0.0484931	0.231057
1444	-11109.95	-11117.05	7.103758	0.398067	0.0391164	0.183908	7.324842e-05	-0.698176	-3.01994	-1.47058	0.1594278	0.003034201	0.05541578	0.0007834737	0.0165474	0.001511323	0.0797736	0.352697	0.567529	0.497492	0.048804	0.229793
1445	-11113.97	-11121.06	7.089876	0.417871	0.0375201	0.175066	0.0004704957	-0.650566	-3.07235	-1.52214	0.1594278	0.003054443	0.05720072	0.0007834737	0.0165474	0.001320977	0.0797736	0.352697	0.567529	0.52175	0.0463121	0.218244
1446	-11111.44	-11118.64	7.206746	0.399388	0.0379337	0.176424	0.0002311091	-0.695257	-3.05488	-1.51303	0.1594278	0.003054443	0.05838645	0.0007834737	0.01362358	0.001395815	0.0797736	0.352697	0.567529	0.498946	0.0471282	0.220241
1447	-11112.85	-11120.54	7.691041	0.383447	0.0412782	0.177177	0.0002311091	-0.736015	-2.96989	-1.50877	0.1587321	0.001894008	0.05838645	0.001068361	0.01318724	0.0007870744	0.110382	0.104335	0.785283	0.479019	0.0513089	0.221182
1448	-11112.81	-11120.61	7.800688	0.397631	0.0400193	0.184577	0.0002311091	-0.699668	-3.00104	-1.4678	0.1587321	0.001693756	0.05838645	0.001068361	0.01318724	0.0006066456	0.110382	0.104335	0.785283	0.49675	0.0497352	0.230433
1449	-11113.9	-11121.19	7.293618	0.397631	0.0405633	0.19365	0.0002311091	-0.699668	-2.98746	-1.41975	0.1587321	0.001693756	0.05245641	0.001088116	0.01970394	0.001179487	0.0503269	0.591635	0.358038	0.49675	0.0504153	0.241774
1450	-11112.21	-11119.42	7.214526	0.383348	0.0382468	0.186986	0.0002311091	-0.736271	-3.04661	-1.45482	0.1536477	0.002311707	0.05245641	0.001088116	0.01841505	0.001179487	0.0503269	0.591635	0.358038	0.478896	0.0475196	0.233443
1451	-11113.53	-11120.57	7.034863	0.40699	0.0385832	0.18781	0.0002311091	-0.676391	-3.0378	-1.45041	0.1536477	0.002021003	0.05660467	0.001452737	0.01841505	0.001179487	0.0448947	0.527774	0.427331	0.508449	0.0479401	0.234473
1452	-11113.38	-11120.57	7.185933	0.396051	0.0406814	0.188571	0.0002311091	-0.703651	-2.98454	-1.44636	0.1536477	0.001313386	0.0570656	0.001452737	0.01841505	0.001499208	0.0448947	0.527774	0.427331	0.494775	0.0505629	0.235425
1453	-11112.05	-11118.88	6.827336	0.395921	0.0424334	0.197337	0.0001006981	-0.703651	-2.93905	-1.40021	0.1536477	0.001964533	0.0570656	0.001452737	0.01289303	0.002961752	0.0589466	0.379969	0.561084	0.494775	0.0529159	0.246545
1454	-11111.52	-11118.22	6.701645	0.391431	0.039204	0.192131	0.0003633864	-0.71573	-3.02514	-1.42833	0.1536477	0.002252005	0.0570656	0.0009164723	0.01179571	0.005482881	0.225511	0.0673221	0.707167	0.488835	0.0485508	0.23971
1455	-11113.9	-11120.59	6.688285	0.393242	0.044181	0.192301	0.0005332215	-0.711543	-2.90846	-1.42833	0.1640586	0.002252005	0.0570656	0.001093423	0.01179571	0.004913883	0.17541	0.274533	0.550057	0.490886	0.0545597	0.23971
1456	-11118.54	-11125.37	6.833495	0.387552	0.0455907	0.192178	0.0007026843	-0.726578	-2.88044	-1.42985	0.1640586	0.002235749	0.0570656	0.0005644168	0.01689974	0.005274902	0.159546	0.249706	0.590748	0.483561	0.05611	0.239344
1457	-11114.68	-11121.56	6.876749	0.401481	0.0417945	0.203724	0.0007026843	-0.691202	-2.9688	-1.3713	0.1599326	0.002034828	0.0570656	0.0007960726	0.01503219	0.003483431	0.159546	0.249706	0.590748	0.500973	0.0513648	0.253777
1458	-11115.8	-11122.67	6.869627	0.387882	0.0438168	0.192014	0.0009986832	-0.726488	-2.92765	-1.43226	0.1599326	0.003087022	0.0570656	0.0007960726	0.01503219	0.002808335	0.159546	0.249706	0.590748	0.483604	0.0535227	0.238769
1459	-11116.99	-11124.11	7.118666	0.383599	0.0467993	0.187708	0.0009986832	-0.73762	-2.86032	-1.45506	0.1599326	0.002063033	0.0570656	0.0009824244	0.0148333	0.002366591	0.159546	0.249706	0.590748	0.478251	0.0572507	0.233387
1460	-11119.69	-11126.43	6.746467	0.389268	0.0467993	0.181152	0.0009986832	-0.722912	-2.86032	-1.4908	0.1599326	0.002063033	0.06116655	0.001405935	0.0148333	0.003230308	0.340544	0.294687	0.364769	0.485337	0.0572507	0.225192
1461	-11113.79	-11120.54	6.743995	0.388682	0.0377513	0.170834	0.0004129467	-0.722912	-3.06459	-1.54634	0.1699109	0.002063033	0.06116655	0.001117036	0.0148333	0.0031469	0.249817	0.33523	0.414953	0.485337	0.046673	0.213027
1462	-11113.55	-11120.37	6.814096	0.388682	0.0417521	0.185422	0.0004129467	-0.722912	-2.9628	-1.46421	0.1699109	0.001763849	0.06116655	0.001396824	0.0148333	0.002681519	0.262875	0.300483	0.436642	0.485337	0.051674	0.231262
1463	-11115.45	-11122.82	7.3707	0.405598	0.0382993	0.183285	0.0004129467	-0.680267	-3.05002	-1.47583	0.1699109	0.001633269	0.05839619	0.0006189138	0.01214238	0.002314493	0.262875	0.300483	0.436642	0.506482	0.0473579	0.22859
1464	-11116.84	-11124.35	7.509274	0.378857	0.0397015	0.183319	0.0004129467	-0.748545	-3.01368	-1.47564	0.1699109	0.001652833	0.06156157	0.0006189138	0.01973572	0.001198882	0.262875	0.300483	0.436642	0.473055	0.0491107	0.228632
1465	-11114.45	-11121.52	7.064296	0.412487	0.0364889	0.184466	0.0004129467	-0.663409	-3.09898	-1.46939	0.1699109	0.002217561	0.06156157	0.0008337801	0.01973572	0.001198882	0.199913	0.214274	0.585813	0.515093	0.045095	0.230066
1466	-11114.84	-11121.98	7.138131	0.416893	0.034743	0.19062	0.000527817	-0.653048	-3.15194	-1.4371	0.1699109	0.002217561	0.06156157	0.0008278938	0.01519555	0.001198882	0.18178	0.285541	0.532679	0.520457	0.042769	0.237615
1467	-11111.26	-11118.37	7.112612	0.396021	0.0358014	0.189294	8.172426e-05	-0.703351	-3.10891	-1.44174	0.1636359	0.002271254	0.06156157	0.0008278938	0.017708	0.001316707	0.18178	0.285541	0.532679	0.494924	0.0446496	0.236515
1468	-11111.43	-11118.33	6.897491	0.377801	0.0370294	0.185751	8.172426e-05	-0.75046	-3.07511	-1.46064	0.1636359	0.002271254	0.06156157	0.0008278938	0.01410213	0.003004588	0.27545	0.432677	0.291873	0.472149	0.0461846	0.232087
1469	-11112.39	-11119.11	6.725057	0.380176	0.0392808	0.17874	8.172426e-05	-0.744191	-3.01596	-1.49914	0.1626008	0.002495485	0.06156157	0.001004668	0.01655913	0.003004588	0.27545	0.432677	0.291873	0.475118	0.0489988	0.223323
1470	-11111.88	-11118.75	6.878571	0.388023	0.0370737	0.190453	8.172426e-05	-0.723758	-3.07391	-1.43563	0.1626008	0.001803973	0.06156157	0.001185237	0.01655913	0.002169421	0.27545	0.432677	0.291873	0.484926	0.04624	0.237965
1471	-11112.04	-11119.06	7.027404	0.412641	0.0370534	0.186293	8.172426e-05	-0.662231	-3.07446	-1.45773	0.1626008	0.001888066	0.06156157	0.001043598	0.01655913	0.001569437	0.27545	0.432677	0.291873	0.5157	0.0462145	0.232764
1472	-11113.68	-11120.26	6.585017	0.413609	0.0376407	0.178012	8.172426e-05	-0.659889	-3.0587	-1.50322	0.1626008	0.001888066	0.06156157	0.001459025	0.01765138	0.002696496	0.178792	0.490398	0.33081	0.516909	0.0469487	0.222413
1473	-11116.07	-11122.67	6.602108	0.422045	0.0377481	0.170645	8.172426e-05	-0.639694	-3.05584	-1.54551	0.1633956	0.001888066	0.05498028	0.001586876	0.01765138	0.002696496	0.241921	0.310464	0.447615	0.527454	0.047083	0.213203
1474	-11115.57	-11121.97	6.391477	0.381013	0.0375146	0.182158	8.172426e-05	-0.741992	-3.06206	-1.48019	0.1633956	0.002553039	0.05498028	0.001986804	0.01282798	0.003895852	0.241921	0.310464	0.447615	0.476165	0.0467911	0.227595
1475	-11112.5	-11119.52	7.016691	0.416362	0.0375146	0.181836	8.172426e-05	-0.653254	-3.06206	-1.48195	0.1633956	0.001856925	0.06220067	0.0009401791	0.01163681	0.002603628	0.241921	0.310464	0.447615	0.52035	0.0467911	0.227193
1476	-11110.93	-11117.83	6.894423	0.390158	0.0377365	0.178814	0.0001347556	-0.718406	-3.05756	-1.49902	0.1633956	0.002674381	0.0589224	0.0009816454	0.0166142	0.001915679	0.241921	0.310464	0.447615	0.487529	0.0470021	0.22335
1477	-11113.61	-11120.79	7.171536	0.386895	0.0377365	0.167867	0.0001347556	-0.726807	-3.05756	-1.56224	0.1633956	0.002070766	0.05802712	0.0009816454	0.01973332	0.001308398	0.262227	0.252586	0.485186	0.48345	0.0470021	0.209665
1478	-11117.4	-11124.3	6.905237	0.386919	0.0405417	0.155666	0.0001592237	-0.726807	-2.98622	-1.63792	0.1617896	0.002070766	0.05802712	0.001077183	0.01973332	0.002386315	0.178118	0.281382	0.5405	0.48345	0.0504781	0.194384
1479	-11114.24	-11120.91	6.668159	0.399002	0.0411388	0.183855	0.0001592237	-0.696046	-2.97154	-1.47133	0.1617896	0.002939939	0.05486791	0.001065103	0.01973332	0.002386315	0.178118	0.281382	0.5405	0.498553	0.0512245	0.22962
1480	-11112.36	-11119.28	6.912686	0.39889	0.043878	0.183744	4.7589e-05	-0.696046	-2.90428	-1.47133	0.1662815	0.003050105	0.05486791	0.0007943544	0.01637677	0.002386315	0.178118	0.281382	0.5405	0.498553	0.0547881	0.22962
1481	-11111.33	-11118.14	6.805303	0.396143	0.043878	0.183744	4.7589e-05	-0.702956	-2.90428	-1.47133	0.1641706	0.003303438	0.05899384	0.0007943544	0.0145947	0.00292372	0.178118	0.281382	0.5405	0.49512	0.0547881	0.22962
1482	-11110.35	-11117.09	6.742828	0.389441	0.0374192	0.191084	4.7589e-05	-0.720023	-3.0637	-1.43215	0.1641706	0.002884036	0.06067376	0.0007943544	0.01512633	0.00292372	0.219081	0.267358	0.513561	0.486741	0.0467145	0.238796
1483	-11116.51	-11123.18	6.674214	0.359009	0.0383913	0.192622	4.7589e-05	-0.801396	-3.03802	-1.42413	0.1641706	0.002884036	0.06067376	0.001146303	0.0163856	0.002588177	0.228648	0.283221	0.488131	0.448702	0.0479296	0.240718
1484	-11114.82	-11121.83	7.00387	0.359009	0.0411626	0.187087	4.7589e-05	-0.801396	-2.96824	-1.45329	0.1527677	0.001782655	0.05848574	0.001338536	0.01195973	0.003297002	0.228648	0.283221	0.488131	0.448702	0.0513938	0.233799
1485	-11112.04	-11118.92	6.880772	0.40496	0.0417567	0.186095	4.7589e-05	-0.680942	-2.95389	-1.45861	0.1527677	0.001782655	0.05848574	0.001227577	0.01195973	0.003662985	0.365822	0.434576	0.199602	0.50614	0.0521365	0.23256
1486	-11112.9	-11119.87	6.973243	0.378393	0.0407292	0.195456	4.7589e-05	-0.748805	-2.97883	-1.40952	0.1608961	0.001782655	0.05848574	0.0007047154	0.01705033	0.003662985	0.159074	0.188972	0.651954	0.472931	0.0508521	0.244261
1487	-11113.43	-11120.92	7.485937	0.373839	0.0382973	0.173718	4.7589e-05	-0.760915	-3.04047	-1.52745	0.1559415	0.001782655	0.05848574	0.0005955462	0.01705033	0.001742687	0.353282	0.41968	0.227039	0.467239	0.0478122	0.217088
1488	-11111.94	-11119.19	7.249305	0.377551	0.0396868	0.180851	4.7589e-05	-0.751031	-3.00479	-1.4872	0.1559415	0.001782655	0.05848574	0.0009228881	0.01705033	0.001777932	0.345819	0.431938	0.222243	0.47188	0.049549	0.226005
1489	-11112.72	-11119.95	7.233898	0.390316	0.0406769	0.180851	4.7589e-05	-0.717778	-2.98012	-1.4872	0.1559415	0.0009994513	0.05848574	0.00187882	0.01486804	0.001777932	0.65173	0.120093	0.228177	0.487835	0.0507867	0.226005
1490	-11112.73	-11120.06	7.332738	0.390312	0.0399968	0.185828	4.365086e-05	-0.717778	-2.9969	-1.46003	0.1559415	0.0009246764	0.05848574	0.001590704	0.01486804	0.001777932	0.757452	0.0836372	0.158911	0.487835	0.0499415	0.23223
1491	-11115.11	-11122.4	7.293708	0.404151	0.0404824	0.186029	4.365086e-05	-0.682932	-2.98482	-1.45894	0.1559415	0.0009246764	0.05801002	0.002088245	0.01169119	0.001777932	0.583152	0.294504	0.122343	0.505134	0.0505484	0.232482
1492	-11119.64	-11127.02	7.386862	0.404151	0.0412226	0.207574	4.365086e-05	-0.682932	-2.96668	-1.34933	0.1559415	0.000515237	0.05801002	0.002812934	0.01169119	0.001777932	0.209645	0.663826	0.126529	0.505134	0.0514737	0.259413
1493	-11115.2	-11122.75	7.546406	0.378936	0.0412226	0.193544	4.365086e-05	-0.747359	-2.96668	-1.41933	0.1559415	0.0003836267	0.05801002	0.001949225	0.0134968	0.00268069	0.209645	0.663826	0.126529	0.473616	0.0514737	0.241875
1494	-11113.66	-11120.93	7.268611	0.404835	0.0403792	0.182656	4.365086e-05	-0.681239	-2.98738	-1.47725	0.1559415	0.0004604663	0.05538772	0.001991764	0.01343643	0.003626705	0.209645	0.663826	0.126529	0.50599	0.0504195	0.228265
1495	-11115.07	-11122.19	7.119661	0.404835	0.0435093	0.168235	4.365086e-05	-0.681239	-2.91264	-1.55951	0.1559415	0.0007241482	0.05394974	0.002249649	0.01343643	0.003328669	0.212316	0.672283	0.115402	0.50599	0.0543321	0.210239
1496	-11116.17	-11123.26	7.088131	0.398183	0.0436887	0.20988	0.0002230411	-0.698262	-2.91264	-1.33914	0.1559415	0.001013233	0.05394974	0.00150629	0.01088451	0.003869147	0.212316	0.672283	0.115402	0.497449	0.0543321	0.262071
1497	-11115.57	-11122.48	6.906358	0.401006	0.0436887	0.208003	0.0002230411	-0.691191	-2.91264	-1.34813	0.1593978	0.001154878	0.05402366	0.001580311	0.01124352	0.004342748	0.375397	0.420561	0.204043	0.500979	0.0543321	0.259725
1498	-11113.1	-11120.17	7.064896	0.394389	0.0413393	0.189921	0.0002230411	-0.707839	-2.96821	-1.43918	0.1601973	0.0008943301	0.05402366	0.001580311	0.0127804	0.003842295	0.375397	0.420561	0.204043	0.492708	0.0513954	0.237122
1499	-11115.9	-11122.91	7.0088	0.404802	0.0437187	0.189921	0.0002230411	-0.681765	-2.91195	-1.43918	0.1601973	0.0006837253	0.05402366	0.002504559	0.01189166	0.003842295	0.375397	0.420561	0.204043	0.505724	0.0543696	0.237122
1500	-11115.38	-11122.68	7.296359	0.404802	0.0437187	0.177307	0.0002230411	-0.681765	-2.91195	-1.50799	0.1601973	0.0006553161	0.05402366	0.001774822	0.01189166	0.003418967	0.385582	0.404839	0.209579	0.505724	0.0543696	0.221355
1501	-11115.03	-11122.33	7.305896	0.404802	0.0422111	0.177307	0.0002230411	-0.681765	-2.94723	-1.50799	0.1601973	0.0006184114	0.05402366	0.001774822	0.01189166	0.003418967	0.42036	0.280801	0.298839	0.505724	0.0524851	0.221355
1502	-11115.69	-11122.88	7.197142	0.381839	0.0422712	0.170808	0.0002831633	-0.740354	-2.94723	-1.54573	0.1601973	0.0006184114	0.05787827	0.001889277	0.01189166	0.004323981	0.42036	0.280801	0.298839	0.476945	0.0524851	0.213156
1503	-11113.57	-11120.56	6.991555	0.396357	0.0391278	0.181842	0.0002831633	-0.703012	-3.02504	-1.48303	0.1601973	0.0007690396	0.05787827	0.001481553	0.01321766	0.004767579	0.200375	0.432545	0.36708	0.495092	0.0485558	0.226949
1504	-11115.95	-11122.99	7.042028	0.385317	0.0384192	0.181375	0.0004124852	-0.731615	-3.04685	-1.48632	0.1601973	0.0007768311	0.05787827	0.001481553	0.009124235	0.006435226	0.153921	0.564102	0.281977	0.481131	0.0475084	0.226203
1505	-11116.6	-11123.27	6.678545	0.393735	0.0364343	0.174595	0.0002705124	-0.70962	-3.09655	-1.52369	0.1601973	0.0007768311	0.0601035	0.002444034	0.009982014	0.006536302	0.153921	0.564102	0.281977	0.491831	0.0452047	0.217905
1506	-11116.62	-11123.21	6.595712	0.401499	0.0355067	0.180825	0.0002705124	-0.69008	-3.12254	-1.48858	0.1601973	0.001221296	0.06231264	0.002444034	0.01408011	0.002984544	0.153921	0.564102	0.281977	0.501536	0.0440453	0.225692
1507	-11114.59	-11121.34	6.75368	0.404079	0.035978	0.184738	0.0003786802	-0.68394	-3.11228	-1.46773	0.1601973	0.001221296	0.06231264	0.001734273	0.01408011	0.003009382	0.0868379	0.318251	0.594911	0.504625	0.0444992	0.230449
1508	-11113.34	-11119.91	6.57279	0.386973	0.0359609	0.183791	0.000361555	-0.727191	-3.11228	-1.47278	0.1640309	0.001726507	0.06231264	0.001382589	0.01354706	0.00424733	0.0868379	0.318251	0.594911	0.483264	0.0444992	0.229287
1509	-11117.26	-11123.6	6.340197	0.413684	0.0311653	0.177726	0.000361555	-0.660383	-3.25698	-1.50641	0.1640309	0.00236175	0.06231264	0.001380841	0.01354706	0.00358432	0.0828527	0.32301	0.594137	0.516653	0.0385046	0.221705
1510	-11119.01	-11125.44	6.423017	0.374863	0.0338485	0.200027	0.000361555	-0.759017	-3.17346	-1.38797	0.1640309	0.002924672	0.06261069	0.001380841	0.01142789	0.00358432	0.0660318	0.257433	0.676536	0.468126	0.0418586	0.249582
1511	-11113.48	-11120.05	6.571704	0.398009	0.0338485	0.174207	0.000361555	-0.699045	-3.17346	-1.52645	0.1701589	0.00268583	0.06261069	0.0007751612	0.01331626	0.004279889	0.0660318	0.257433	0.676536	0.49706	0.0418586	0.217306
1512	-11114.04	-11120.53	6.492228	0.407116	0.0378197	0.181207	0.0004998912	-0.676742	-3.06509	-1.48774	0.1701589	0.00268583	0.06261069	0.0007751612	0.01653896	0.004279889	0.0660318	0.257433	0.676536	0.50827	0.0466498	0.225883
1513	-11117.01	-11123.34	6.328949	0.435788	0.0396267	0.179131	3.129889e-05	-0.607527	-3.0059	-1.49667	0.1807555	0.00268583	0.06261069	0.001339529	0.01653896	0.002959502	0.0660318	0.257433	0.676536	0.544696	0.0494943	0.223874
1514	-11115.72	-11122.18	6.458097	0.398601	0.0413892	0.177564	3.129889e-05	-0.69673	-2.96235	-1.50545	0.1807555	0.002876527	0.06261069	0.001339529	0.01653896	0.002756713	0.155689	0.606971	0.23734	0.498212	0.0516973	0.221916
1515	-11116.34	-11122.82	6.476807	0.411918	0.0418904	0.17616	3.129889e-05	-0.663864	-2.9503	-1.5134	0.1601297	0.002876527	0.06358261	0.001343136	0.01653896	0.002913044	0.350708	0.466772	0.182519	0.514858	0.0523238	0.220161
1516	-11120.46	-11126.98	6.512778	0.384649	0.0438439	0.183232	0.0004857992	-0.733544	-2.91512	-1.47651	0.1837295	0.002526513	0.06493986	0.001343136	0.01653896	0.002913044	0.350708	0.466772	0.182519	0.480204	0.0541976	0.228433
1517	-11115.47	-11122.01	6.533097	0.416823	0.0396601	0.19434	0.0003293091	-0.652739	-3.0126	-1.4167	0.1633623	0.002526513	0.06493986	0.0008437068	0.01546936	0.003945341	0.350708	0.466772	0.182519	0.520618	0.0491635	0.242513
1518	-11118.25	-11124.7	6.445038	0.390821	0.0394624	0.180081	0.0006009377	-0.7179	-3.02461	-1.49455	0.1633623	0.003171366	0.06493986	0.001333934	0.01546936	0.002908559	0.350708	0.466772	0.182519	0.487776	0.0485768	0.22435
1519	-11115.45	-11122.27	6.816924	0.390904	0.0394624	0.179276	0.0006009377	-0.717689	-3.02461	-1.49904	0.1751138	0.002616705	0.06493986	0.001089247	0.01546936	0.001883964	0.319928	0.425805	0.254267	0.487878	0.0485768	0.223344
1520	-11117.02	-11123.62	6.602838	0.413562	0.036339	0.177503	0.0004907916	-0.660991	-3.10532	-1.50839	0.1751138	0.004042094	0.06493986	0.000868761	0.01546936	0.001883964	0.319928	0.425805	0.254267	0.516339	0.0448102	0.221265
