Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	q_12	q_13	q_21	q_23	q_31	q_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta[1]	speciation_beta[2]
7255	-8372.92	-8368.98	-3.94205	0.0395243	0.052018	0.0374456	0.00100945	0.00132854	0.000956362	-3.23084	-2.95617	-3.28487	-3.66751	1.48388	2.639975	0.0006646407	0.0001600212	0.0009579979	0.158765	0.0002292774	0.0003260669	0.2802482	0.456235	0.0671751	0.0507962	0.305198	0.0735288	0.047067	0.0193719	0.109296	0.210916	0.029037	0.163826	0.316147	-3.94393	-2.2137	-1.55629	0.404747	0.903948
7256	-8381.35	-8376.41	-4.94213	0.0395243	0.177708	0.207115	0.00100945	0.00453867	0.00528972	-3.23084	-1.72761	-1.57448	-3.66751	0.564407	2.285634	0.003649165	0.003776617	0.0009579979	0.158765	0.0002292774	0.000508774	0.2802482	0.0455421	0.117911	0.0891614	0.535707	0.129063	0.0826156	0.0167879	0.111086	0.221749	0.0237526	0.157172	0.313746	-4.0871	-2.19745	-1.50621	0.347034	1.714
7257	-8375.25	-8372.56	-2.69685	0.0395243	0.0322328	0.0425901	0.00100945	0.000823228	0.00108775	-3.23084	-3.43477	-3.15613	-3.66751	1.03766	0.8081414	0.0008414762	0.0003590092	0.002706757	0.1476927	0.0002292774	0.000508774	0.2591439	0.0186041	0.048167	0.0364228	0.218838	0.644219	0.0337488	0.0173706	0.102369	0.221749	0.0234081	0.13795	0.298824	-4.05298	-2.27917	-1.50621	0.298305	0.689153
7258	-8384.56	-8378.14	-6.42059	0.0395243	0.0559392	0.024817	0.000979314	0.00138603	0.000614903	-3.23084	-2.88349	-3.69623	-3.69782	1.03766	0.4223947	9.696107e-05	0.002314043	0.002706757	0.1504298	0.007248457	0.008376058	0.2491652	0.0357303	0.0925075	0.0973061	0.420291	0.289348	0.0648165	0.018815	0.102823	0.21513	0.0244889	0.133831	0.280007	-3.9731	-2.27475	-1.53651	0.263568	0.689153
7259	-8377.5	-8373.62	-3.88608	0.0395243	0.0597195	0.0276279	0.000979314	0.0014797	0.000684551	-3.23084	-2.8181	-3.58893	-3.69782	-1.40413	0.5204835	0.0005428992	0.0004408577	9.950964e-05	0.1504298	0.007248457	0.008376058	0.2322922	0.0357303	0.0925075	0.0973061	0.420291	0.289348	0.0648165	0.018815	0.105153	0.21513	0.0244889	0.136863	0.280007	-3.9731	-2.25234	-1.53651	0.263568	0.294371
7260	-8380.58	-8374.64	-5.94646	0.0288997	0.0294713	0.143847	0.000830615	0.000847042	0.00413436	-3.54392	-3.52434	-1.939	-3.54942	-1.4672	1.102577	0.001228501	0.002257524	9.950964e-05	0.1504298	0.001785742	0.008376058	0.213502	0.0292428	0.075711	0.0796383	0.525548	0.236812	0.0530478	0.0218661	0.105153	0.2165	0.0284602	0.136863	0.28179	-3.82282	-2.25234	-1.53016	0.263568	2.27592
7261	-8374.64	-8374.27	-0.371865	0.00982174	0.00992423	0.143847	0.000869795	0.000878872	0.0127389	-4.62316	-4.61278	-1.939	-2.4241	-1.07641	1.102577	0.001228501	1.763261e-05	3.193739e-05	0.1475164	0.001785742	0.008376058	0.213502	0.0186189	0.0482052	0.0507057	0.334616	0.514078	0.0337756	0.0227456	0.111113	0.2165	0.0300891	0.146986	0.286399	-3.78338	-2.19721	-1.53016	0.279793	0.603871
7262	-8376.6	-8374.26	-2.33438	0.0213453	0.00992423	0.143847	0.00237583	0.00110461	0.0160109	-3.84692	-4.61278	-1.939	-2.19549	-0.683306	2.202169	0.002697889	0.0001299681	0.0004214437	0.1475164	0.001785742	0.008376058	0.213502	0.0320424	0.138819	0.0872625	0.2881	0.376895	0.0768814	0.0204866	0.106735	0.219039	0.0269603	0.140463	0.288255	-3.88798	-2.2374	-1.5185	0.274594	1.08481
7263	-8381.16	-8380.22	-0.939057	0.0213453	0.0570171	0.024359	0.00237583	0.00634627	0.00271127	-3.84692	-2.8644	-3.71485	-2.19549	0.490335	0.05366545	0.0001731619	0.001201373	0.0004214437	0.1475164	0.0033418	0.008376058	0.213502	0.0320424	0.138819	0.0872625	0.2881	0.376895	0.0768814	0.0199906	0.106735	0.220218	0.0263076	0.140463	0.289806	-3.91249	-2.2374	-1.51314	0.274594	1.63425
7264	-8376.81	-8371.26	-5.5509	0.00750949	0.0206959	0.00428646	0.00103397	0.0028496	0.000590197	-4.89159	-3.87782	-5.45229	-1.98276	-0.164159	0.1191093	5.160658e-05	0.001201373	6.889954e-05	0.1493525	0.0033418	0.01571005	0.2356283	0.0324105	0.140414	0.0882652	0.29141	0.369735	0.0777648	0.0199906	0.115455	0.219827	0.0266434	0.153877	0.292984	-3.91249	-2.15888	-1.51491	0.287277	1.63425
7265	-8377.92	-8373.72	-4.20382	0.00182867	0.0200176	0.0530122	0.000923022	0.0101039	0.026758	-6.30417	-3.91115	-2.93723	-0.683689	-0.164159	0.3240677	2.833107e-05	5.338213e-05	6.889954e-05	0.1458278	0.0033418	0.01571005	0.253038	0.0324105	0.140414	0.0882652	0.29141	0.369735	0.0777648	0.0199906	0.115455	0.244554	0.0271264	0.156667	0.331848	-3.91249	-2.15888	-1.40832	0.305243	3.40388
7266	-8373.2	-8373.85	0.655271	0.00372635	0.0161127	0.0491567	0.00188088	0.0081329	0.0248119	-5.59233	-4.12815	-3.01274	-0.683689	-0.2511	0.3420407	8.913153e-05	0.0001624294	6.889954e-05	0.1429512	0.001123677	0.01571005	0.253038	0.0324105	0.140414	0.0882652	0.29141	0.369735	0.0777648	0.0189173	0.115455	0.241701	0.025684	0.156752	0.328156	-3.96768	-2.15888	-1.42005	0.305788	0.0618189
7267	-8378.66	-8375.48	-3.17877	0.00372635	0.0116087	0.0133255	0.00188088	0.00585951	0.00672605	-5.59233	-4.456	-4.31808	-0.683689	-0.205734	0.9992442	8.913153e-05	7.860289e-05	0.00125048	0.1523804	0.003104058	0.01571005	0.253038	0.0257696	0.141378	0.088871	0.29341	0.372273	0.0782986	0.0251726	0.113057	0.241796	0.033153	0.1489	0.318452	-3.682	-2.17986	-1.41966	0.275377	0.0618189
7268	-8371.16	-8369.36	-1.80621	0.00372635	0.0116087	0.0319545	0.000617558	0.00192388	0.00529574	-5.59233	-4.456	-3.44344	-1.79741	-0.205734	1.785346	0.000304497	7.860289e-05	0.00125048	0.1523804	4.335577e-05	0.004791461	0.253038	0.0339749	0.186394	0.117168	0.0684245	0.490809	0.10323	0.0218203	0.113057	0.231489	0.0287379	0.1489	0.304877	-3.82491	-2.17986	-1.46322	0.275377	0.209027
7269	-8371.64	-8371.17	-0.464315	0.0210842	0.0065054	0.0576137	0.00349423	0.00107812	0.00954817	-3.85923	-5.03512	-2.85399	-1.79741	-0.205734	1.545279	0.0002062122	0.001278678	0.00125048	0.1666708	4.335577e-05	0.004791461	0.2488341	0.323745	0.130483	0.0820225	0.0478998	0.343585	0.0722648	0.0218203	0.113057	0.228036	0.0287379	0.1489	0.30033	-3.82491	-2.17986	-1.47825	0.275377	0.222513
7270	-8373.98	-8375.75	1.76588	0.0307405	0.0252575	0.0576137	0.00509454	0.00418586	0.00954817	-3.48217	-3.67863	-2.85399	-1.79741	-1.14359	0.9374881	0.001418325	0.001278678	0.00125048	0.1797699	0.0001019362	0.004791461	0.236547	0.331907	0.133773	0.269541	0.0491074	0.141585	0.0740867	0.0218203	0.130621	0.228036	0.028192	0.168763	0.294624	-3.82491	-2.03546	-1.47825	0.256197	0.100929
7271	-8373.3	-8372.17	-1.13192	0.0307405	0.013589	0.0884437	0.00509454	0.00225207	0.0146575	-3.48217	-4.29849	-2.42539	-1.79741	-1.14359	3.851766	0.001462731	0.001278678	0.0001614385	0.1717961	0.0001019362	0.004791461	0.2214073	0.331907	0.133773	0.269541	0.0491074	0.141585	0.0740867	0.0218203	0.113137	0.222849	0.028441	0.147465	0.290466	-3.82491	-2.17915	-1.50126	0.264992	0.525439
7272	-8373.7	-8370.81	-2.88806	0.013061	0.013589	0.0253734	0.00216456	0.00225207	0.00420506	-4.33813	-4.29849	-3.67406	-1.79741	0.256882	3.851766	0.0003340603	0.002935121	0.0004427074	0.1717961	0.0001019362	0.001906376	0.2201492	0.170703	0.0752967	0.151717	0.0336747	0.0796942	0.488914	0.0167917	0.118121	0.213231	0.0221906	0.1561	0.281788	-4.08687	-2.13604	-1.54538	0.278781	0.237518
7273	-8373.89	-8371.23	-2.65724	0.0657247	0.00417402	0.0253734	0.00404566	0.00025693	0.00156185	-2.72228	-5.47888	-3.67406	-2.78783	-0.995561	0.1113562	7.084274e-05	0.002935121	0.0004427074	0.1717961	0.0001019362	0.001906376	0.2375178	0.303679	0.0726185	0.269903	0.059907	0.141775	0.152117	0.0167917	0.108883	0.213231	0.0219455	0.142301	0.278676	-4.08687	-2.21749	-1.54538	0.267674	0.237518
7274	-8368.61	-8370.48	1.86928	0.0379639	0.00752404	0.10947	0.00458506	0.000908709	0.0132211	-3.27112	-4.88965	-2.21211	-2.11383	-0.115524	0.1683839	9.603537e-05	0.0002368416	0.0004427074	0.1536462	0.0003583164	0.002977763	0.2404207	0.303679	0.0726185	0.269903	0.059907	0.141775	0.152117	0.019577	0.116813	0.222849	0.0254722	0.151988	0.289954	-3.9334	-2.14718	-1.50126	0.26323	0.237518
7275	-8370.97	-8371.41	0.440408	0.0379639	0.00752404	0.205278	0.00266528	0.00052823	0.0144117	-3.27112	-4.88965	-1.58339	-2.65633	-0.115524	0.2985038	0.0001250727	0.001919323	0.0004427074	0.1474578	0.0003583164	0.0003026151	0.240033	0.232742	0.097011	0.360563	0.0800297	0.189397	0.0402575	0.019577	0.119033	0.226357	0.0254722	0.154877	0.294519	-3.9334	-2.12835	-1.48564	0.26323	0.237518
7276	-8380.88	-8374.87	-6.01075	0.0379639	0.00203206	0.205278	0.00266528	0.000142662	0.0144117	-3.27112	-6.19871	-1.58339	-2.65633	0.780993	0.3339181	9.311942e-05	0.003299047	0.0004427074	0.1617761	0.002536965	0.002704141	0.240033	0.122019	0.0987494	0.367024	0.178437	0.192791	0.0409789	0.0139642	0.119033	0.226357	0.0174776	0.148982	0.283309	-4.27126	-2.12835	-1.48564	0.224425	0.306156
7277	-8379.55	-8373.33	-6.22288	0.101401	0.00218281	0.205278	0.00681101	0.000146617	0.0137883	-2.28867	-6.12714	-1.58339	-2.70054	0.417531	2.183686	0.0006514755	0.003299047	0.0005191805	0.1617761	0.003351556	0.0004070489	0.240033	0.212637	0.0885573	0.329143	0.16002	0.172893	0.0367494	0.0151042	0.111157	0.226357	0.0192628	0.14176	0.288678	-4.19278	-2.19682	-1.48564	0.243199	0.238721
7278	-8382.45	-8374.19	-8.26365	0.101401	0.00101389	0.135914	0.00681101	6.81024e-05	0.00912924	-2.28867	-6.89396	-1.99573	-2.70054	0.335827	2.183686	0.003276957	0.003299047	0.0001618671	0.1617761	0.003351556	0.001226768	0.240033	0.18901	0.0787171	0.29257	0.054225	0.352812	0.032666	0.0180634	0.111157	0.233812	0.0230367	0.14176	0.298185	-4.01387	-2.19682	-1.45324	0.243199	0.272714
7279	-8372.82	-8369.57	-3.24472	0.101401	0.00364671	0.135914	0.00681101	0.000244947	0.00912924	-2.28867	-5.61393	-1.99573	-2.70054	0.335827	2.381081	9.464458e-05	0.001077754	0.0001618671	0.144852	0.0001589029	0.00656815	0.240033	0.176263	0.140847	0.27284	0.0505682	0.32902	0.030463	0.0192691	0.111157	0.243745	0.0240564	0.138773	0.304303	-3.94925	-2.19682	-1.41163	0.221901	0.250864
7280	-8370.91	-8369.41	-1.49232	0.101401	0.0176628	0.0136334	0.00419251	0.000730286	0.000563686	-2.28867	-4.03629	-4.29523	-3.18578	0.903746	1.424068	0.0006869911	0.0009449998	0.0001618671	0.1633454	9.454341e-05	0.001124958	0.2388374	0.175323	0.140096	0.276717	0.0502986	0.327265	0.0303006	0.0192691	0.11301	0.230629	0.0240564	0.141087	0.287929	-3.94925	-2.18028	-1.46694	0.221901	0.250864
7281	-8369.43	-8369.98	0.552987	0.0538022	0.0229458	0.0759751	0.00374023	0.00159515	0.00528164	-2.92244	-3.77462	-2.57735	-2.66617	0.903746	3.054587	0.0002491064	8.678224e-05	0.0001618671	0.1617279	8.983228e-05	0.002993833	0.2376972	0.175323	0.140096	0.276717	0.0502986	0.327265	0.0303006	0.0158054	0.110206	0.22378	0.0204628	0.14268	0.289722	-4.1474	-2.20541	-1.49709	0.258258	0.250864
7282	-8374.42	-8372.83	-1.59322	0.0538022	0.0365068	0.0759751	0.00256632	0.00174134	0.00362395	-2.92244	-3.31026	-2.57735	-3.04284	0.903746	2.013838	0.001983089	0.002343955	0.0001618671	0.1681464	0.002098259	0.000778331	0.2376972	0.178604	0.142717	0.281895	0.0512398	0.333389	0.0121552	0.0158054	0.111355	0.212978	0.0208374	0.146807	0.280784	-4.1474	-2.19504	-1.54657	0.276397	0.250864
7283	-8373.16	-8370.1	-3.06026	0.0203595	0.0365068	0.0540109	0.00158333	0.00283909	0.00420036	-3.89421	-3.31026	-2.91857	-2.55401	-1.55109	3.158117	0.0001546183	0.0001368985	0.0001618671	0.1647163	0.002098259	0.001112682	0.2376972	0.178604	0.142717	0.281895	0.0512398	0.333389	0.0121552	0.0235518	0.113668	0.212978	0.03105	0.149856	0.280784	-3.74855	-2.17447	-1.54657	0.276397	1.90346
7284	-8378.55	-8375.77	-2.77903	0.0203595	0.0323699	0.0540109	0.0027162	0.00431854	0.00720572	-3.89421	-3.43053	-2.91857	-2.01431	1.33001	2.051176	0.002450742	0.0003356945	0.001467637	0.1522237	0.002098259	0.001112682	0.2376972	0.0911775	0.170967	0.337693	0.0613822	0.205614	0.133167	0.0162466	0.113819	0.212978	0.021419	0.150056	0.280784	-4.11987	-2.17315	-1.54657	0.276397	2.19758
7285	-8375.36	-8373.59	-1.77013	0.0359388	0.0164976	0.0540109	0.00479468	0.00220099	0.00720572	-3.32594	-4.10454	-2.91857	-2.01431	0.118997	2.818808	0.002450742	0.0003356945	0.001467637	0.1623925	0.002098259	0.001112682	0.2376972	0.0940474	0.176348	0.188528	0.191632	0.212086	0.137359	0.0162466	0.111953	0.220604	0.021419	0.147596	0.290838	-4.11987	-2.18968	-1.51139	0.276397	1.05205
7286	-8375.12	-8370.35	-4.77286	0.0398647	0.00752767	0.0633047	0.00531844	0.00100428	0.00844563	-3.22226	-4.88917	-2.7598	-2.01431	0.118997	7.549299	0.0006895799	0.0005619514	0.001467637	0.1483306	1.299203e-05	0.002052646	0.2579323	0.122551	0.11997	0.163079	0.210517	0.232987	0.150895	0.0162466	0.10773	0.238684	0.021419	0.142028	0.314674	-4.11987	-2.22813	-1.43262	0.276397	0.0989689
7287	-8374.41	-8371.74	-2.67176	0.00630587	0.00752767	0.12856	0.000841281	0.00100428	0.0171515	-5.06627	-4.88917	-2.05136	-2.01431	0.269896	4.422229	0.006352812	0.0006593952	2.215363e-05	0.1483306	0.003500524	4.94217e-05	0.2569625	0.130703	0.114109	0.218353	0.22452	0.151381	0.160933	0.0228957	0.110222	0.238684	0.0301851	0.145313	0.314674	-3.77681	-2.20526	-1.43262	0.276397	0.0989689
7288	-8369.91	-8369.75	-0.159456	0.00630587	0.0087445	0.12856	0.000841281	0.00116662	0.0171515	-5.06627	-4.73933	-2.05136	-2.01431	0.39425	1.155472	0.000354354	0.000849728	2.240512e-05	0.1558806	0.003500524	0.0001193931	0.2687541	0.107454	0.0938113	0.357393	0.184583	0.124454	0.132306	0.0175056	0.114923	0.250953	0.0230788	0.151511	0.330849	-4.04524	-2.16349	-1.38249	0.276397	0.0989689
7289	-8370.91	-8372.94	2.02401	0.00717169	0.0221946	0.171031	0.000956792	0.00296104	0.0228177	-4.93761	-3.8079	-1.76591	-2.01431	0.39425	1.062785	0.000354354	0.003308377	8.931952e-07	0.1558806	0.003500524	0.0003696509	0.2207427	0.106589	0.0930563	0.354517	0.0808238	0.233773	0.131241	0.019089	0.114416	0.246863	0.0229851	0.137769	0.297248	-3.95864	-2.16791	-1.39892	0.185734	0.365509
7290	-8375.72	-8373.1	-2.62366	0.00578294	0.018307	0.249206	0.000771516	0.00244238	0.0332472	-5.15284	-4.00047	-1.38947	-2.01431	-1.48711	3.939442	0.001070014	0.003308377	8.931952e-07	0.1621728	0.003500524	0.0003696509	0.2207427	0.1295	0.113059	0.43072	0.0981968	0.069073	0.159452	0.0214711	0.111643	0.243946	0.0263283	0.136899	0.299132	-3.84105	-2.19245	-1.41081	0.203938	0.365509
7291	-8374.07	-8370.32	-3.74676	0.00995357	0.018307	0.168522	0.00143548	0.0026402	0.0243038	-4.60982	-4.00047	-1.78069	-1.93643	-1.48711	7.588338	0.003696108	0.0002699573	8.931952e-07	0.1621728	0.003500524	0.0003696509	0.2285403	0.1295	0.113059	0.43072	0.0981968	0.069073	0.159452	0.020013	0.123932	0.243946	0.0245404	0.151968	0.299132	-3.91137	-2.08802	-1.41081	0.203938	0.365509
7292	-8370.34	-8368.62	-1.71971	0.0162467	0.0135638	0.168522	0.00190739	0.00159241	0.0197847	-4.11986	-4.30035	-1.78069	-2.14215	1.84011	4.795758	0.003696108	0.0004063518	7.224877e-05	0.1532637	2.683254e-05	0.0005215132	0.2319867	0.0977731	0.122958	0.360164	0.106795	0.075121	0.237188	0.020013	0.12338	0.243946	0.0245404	0.151292	0.299132	-3.91137	-2.09248	-1.41081	0.203938	0.365509
7293	-8369.46	-8369.05	-0.413576	0.0162467	0.0252572	0.106848	0.00190739	0.00296524	0.0125441	-4.11986	-3.67864	-2.23635	-2.14215	-0.0241662	4.795758	0.00212892	0.0004063518	7.224877e-05	0.1532637	2.683254e-05	0.0005215132	0.2266077	0.0977731	0.122958	0.360164	0.106795	0.075121	0.237188	0.0189335	0.126602	0.244718	0.0228595	0.152853	0.295461	-3.96682	-2.06671	-1.40765	0.188431	1.58494
7294	-8370.39	-8370.22	-0.168696	0.00520464	0.0252572	0.240256	0.000611033	0.00296524	0.0282065	-5.2582	-3.67864	-1.42605	-2.14215	0.0856425	0.5955369	0.0006550888	0.0001523878	0.0003221587	0.1532637	1.822725e-05	0.0005215132	0.2259243	0.0942305	0.0592658	0.204016	0.102925	0.0723991	0.467164	0.0200335	0.128464	0.250223	0.0241876	0.155101	0.302108	-3.91035	-2.05211	-1.3854	0.188431	3.25859
7295	-8370.79	-8369.4	-1.39362	0.00520464	0.0101598	0.0660379	0.000357439	0.000697746	0.00453528	-5.2582	-4.58931	-2.71753	-2.67834	0.0856425	1.294179	0.0008188617	0.0001523878	1.356855e-05	0.1673346	1.822725e-05	0.0005215132	0.2259243	0.0942305	0.0592658	0.204016	0.102925	0.0723991	0.467164	0.0279212	0.13779	0.239822	0.0319582	0.157713	0.274497	-3.57837	-1.98202	-1.42786	0.135043	3.25859
7296	-8372.48	-8372.33	-0.147246	0.0156105	0.0195419	0.143415	0.00126491	0.00158348	0.0116209	-4.15981	-3.93519	-1.94201	-2.51294	-0.193203	2.397998	1.574207e-05	1.345433e-05	0.001040671	0.1673346	0.0013777	0.0001745635	0.2259243	0.0895362	0.10613	0.193852	0.097798	0.0687925	0.443891	0.0279212	0.13779	0.239822	0.0319582	0.157713	0.274497	-3.57837	-1.98202	-1.42786	0.135043	1.85673
7297	-8367.27	-8369.46	2.18899	0.0156105	0.0195419	0.0335779	0.00126491	0.00158348	0.00272081	-4.15981	-3.93519	-3.39389	-2.51294	0.177693	1.555154	0.0006963966	0.000248066	1.806386e-05	0.1637236	6.144023e-05	0.002544051	0.2533434	0.254989	0.0868437	0.158625	0.0800257	0.0562912	0.363225	0.021758	0.14586	0.250808	0.0252361	0.169176	0.2909	-3.82777	-1.92511	-1.38307	0.148292	0.22928
7298	-8366.07	-8368.4	2.32955	0.0154195	0.0136364	0.0456111	0.00124944	0.00110496	0.00369585	-4.17212	-4.29501	-3.08761	-2.51294	0.177693	1.237571	0.000281535	0.0007583391	2.664934e-06	0.1637236	7.607125e-05	0.002544051	0.2533434	0.215909	0.0413246	0.319784	0.0677609	0.047664	0.307557	0.0190215	0.139569	0.259444	0.0220621	0.161879	0.300917	-3.96218	-1.9692	-1.34921	0.148292	0.22928
7299	-8369.88	-8367.93	-1.94578	0.0140996	0.0176859	0.0699665	0.000729205	0.000914681	0.00361852	-4.26161	-4.03499	-2.65974	-2.96195	-1.5673	1.100876	0.000281535	0.0007583391	9.266078e-06	0.1637632	0.001027582	0.005657109	0.2529722	0.209668	0.04013	0.31054	0.0658021	0.0751938	0.298666	0.0250149	0.141602	0.272049	0.0290136	0.164237	0.315536	-3.68828	-1.95474	-1.30177	0.148292	0.632668
7300	-8370.56	-8373.85	3.29045	0.0441655	0.0176859	0.03517	0.0104528	0.00418579	0.00832381	-3.11981	-4.03499	-3.34756	-1.44107	0.754353	0.6739505	0.000239134	0.0007583391	0.0002459337	0.1637632	5.262832e-05	0.002310944	0.2562155	0.209668	0.04013	0.31054	0.0658021	0.0751938	0.298666	0.0288891	0.141602	0.277484	0.0316014	0.154896	0.303537	-3.54429	-1.95474	-1.28199	0.089738	1.44457
7301	-8369.64	-8370.1	0.458135	0.0246482	0.0176859	0.03517	0.00429044	0.00307853	0.00612193	-3.70305	-4.03499	-3.34756	-1.74832	0.754353	1.223223	0.0005523493	0.0007583391	0.0002459337	0.1637632	0.00035003	0.002310944	0.2468859	0.17991	0.0344344	0.194614	0.0564628	0.0645215	0.470058	0.0221227	0.143574	0.268543	0.0255016	0.165503	0.309559	-3.81115	-1.94091	-1.31474	0.142137	1.46579
7302	-8374.32	-8372.88	-1.44152	0.0246482	0.0176859	0.114865	0.00283282	0.00203265	0.0132014	-3.70305	-4.03499	-2.164	-2.16343	0.754353	4.447451	0.001947269	0.0007583391	4.649526e-05	0.1637632	3.077712e-05	0.004720624	0.236697	0.17991	0.0344344	0.194614	0.0564628	0.0645215	0.470058	0.0221227	0.126434	0.276469	0.0258158	0.147541	0.322622	-3.81115	-2.06803	-1.28566	0.154382	1.53771
7303	-8374.26	-8372.02	-2.249	0.0246482	0.021644	0.192498	0.0040361	0.00354416	0.0315211	-3.70305	-3.83303	-1.64767	-1.80943	-1.55126	3.494703	0.001947269	0.0007583391	4.649526e-05	0.1654178	0.001705104	0.004720624	0.236697	0.105661	0.0202233	0.114297	0.0331607	0.450593	0.276066	0.0241456	0.138662	0.279199	0.0281764	0.16181	0.325807	-3.72365	-1.97571	-1.27583	0.154382	1.31289
7304	-8370.15	-8370.4	0.242988	0.0246098	0.021644	0.133063	0.00335171	0.00294779	0.0181223	-3.70461	-3.83303	-2.01694	-1.99367	0.983219	3.552399	0.00168314	0.0007583391	0.0002566816	0.1721217	1.858604e-05	0.004720624	0.236697	0.0317383	0.0600324	0.183963	0.0533728	0.226559	0.444334	0.0241456	0.134707	0.261961	0.0277093	0.154589	0.300626	-3.72365	-2.00466	-1.33956	0.137669	0.661126
7305	-8369.95	-8372.1	2.15039	0.0176204	0.021644	0.0966124	0.00239979	0.00294779	0.013158	-4.0387	-3.83303	-2.33705	-1.99367	0.983219	2.851215	0.002523416	0.0007583391	0.0002566816	0.1430306	3.59399e-05	0.0001247864	0.236697	0.00867912	0.385645	0.169329	0.0491269	0.208536	0.178684	0.0241456	0.119453	0.262031	0.0277093	0.137083	0.300706	-3.72365	-2.12483	-1.33929	0.137669	0.661126
7306	-8374.48	-8372.83	-1.64658	0.0176204	0.0601997	0.130441	0.00239979	0.00819884	0.0177653	-4.0387	-2.81009	-2.03683	-1.99367	0.983219	3.759833	0.002523416	0.0007583391	5.221996e-05	0.1609091	0.001491244	0.005984676	0.236697	0.00804769	0.467428	0.119922	0.0455528	0.193364	0.165684	0.0241456	0.140792	0.267833	0.0277093	0.161572	0.307364	-3.72365	-1.96047	-1.31739	0.137669	1.29541
7307	-8373.96	-8373	-0.958542	0.0576996	0.00790698	0.130441	0.00948708	0.00130008	0.0214474	-2.85251	-4.84001	-2.03683	-1.80532	0.0249992	3.759833	0.002920276	0.0007583391	2.811551e-05	0.1609091	0.000304533	0.005984676	0.2568978	0.00804769	0.467428	0.119922	0.0455528	0.193364	0.165684	0.0202291	0.140727	0.289714	0.0232148	0.161498	0.332474	-3.90063	-1.96093	-1.23886	0.137669	0.89079
7308	-8368.72	-8367.51	-1.2008	0.0101674	0.0132422	0.0433881	0.00167174	0.0021773	0.00713396	-4.58857	-4.32435	-3.13757	-1.80532	0.0249992	3.759833	4.492918e-05	0.0003305071	2.811551e-05	0.1630652	0.000304533	0.002106273	0.2525913	0.0203362	0.0377232	0.30304	0.11511	0.488625	0.0351659	0.0245528	0.13685	0.263559	0.0281767	0.157048	0.302459	-3.70693	-1.98887	-1.33348	0.137669	0.989215
7309	-8367.21	-8368.25	1.04525	0.010945	0.0132422	0.0433881	0.00143971	0.00174188	0.00570728	-4.51487	-4.32435	-3.13757	-2.02844	0.503225	2.88038	0.0006008342	0.0003305071	2.811551e-05	0.1597674	7.153966e-06	0.002106273	0.242335	0.0274651	0.0509472	0.0863296	0.155463	0.632302	0.0474934	0.0245528	0.13685	0.258598	0.0281767	0.157048	0.296766	-3.70693	-1.98887	-1.35248	0.137669	1.12707
7310	-8378.55	-8367.49	-11.0594	0.0026188	0.0132422	0.00210251	0.000334766	0.00169277	0.000268767	-5.94504	-4.32435	-6.16462	-2.05704	0.503225	2.88038	0.000778945	0.000177997	2.855575e-05	0.1663352	3.820528e-05	0.001024558	0.242335	0.0429563	0.0696338	0.117994	0.212484	0.16955	0.387382	0.0273733	0.148282	0.258598	0.0314135	0.170168	0.296766	-3.59819	-1.90864	-1.35248	0.137669	4.45524
7311	-8380.01	-8370	-10.0021	0.00691534	0.0132422	0.0344306	0.000883999	0.00169277	0.00440131	-4.97401	-4.32435	-3.36881	-2.05704	-1.65478	2.790081	0.002411106	0.000177997	0.0003340361	0.1483606	3.820528e-05	0.00401115	0.2493685	0.0410153	0.0664875	0.112662	0.202883	0.193118	0.383834	0.0192333	0.134446	0.254562	0.022072	0.15429	0.292134	-3.95111	-2.00659	-1.36821	0.137669	7.57739
7312	-8383.27	-8370.24	-13.0288	0.00691534	0.131005	0.0356202	0.000269327	0.00510215	0.00138728	-4.97401	-2.03252	-3.33484	-3.24557	-1.65478	2.790081	0.002191348	0.0005192408	0.000507234	0.160509	3.820528e-05	0.00401115	0.2493685	0.0307027	0.0497703	0.419796	0.0678441	0.144561	0.287326	0.0208957	0.134446	0.254562	0.0239798	0.15429	0.292134	-3.86821	-2.00659	-1.36821	0.137669	8.46968
